atc_level_01_code,atc_level_01_name,atc_level_02_code,atc_level_02_name,atc_level_03_code,atc_level_03_name,atc_level_04_code,atc_level_04_name,atc_level_04_note,atc_level_05_code,atc_level_05_name,atc_level_05_note,DDD_inhaleaerosol,DDD_inhalepowder,DDD_inhalesolution,DDD_instillsolution,DDD_N,DDD_O,DDD_P,DDD_R,unit_inhaleaerosol,unit_inhalepowder,unit_inhalesolution,unit_instillsolution,unit_N,unit_O,unit_P,unit_R
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03A,"ADRENERGICS, INHALANTS",R03AL,Adrenergics in combination with anticholinergics incl. triple combinations with corticosteroids,"It is complicated to decide DDDs for the different dosage forms and even the different inhalation devices of the same dosage form. It has been shown that certain inhalation devices give a better deposition of the active ingredient in the lungs.  This gives a better clinical effect, and therefore the active ingredients can be used in lower dosages.  It has been decided not to take this aspect into consideration when assigning DDDs in this group, since the picture is very complex and satisfactory comparative documentation is not always available.  Accordingly, only one DDD is assigned for one dosage form of a substance (e.g. powder inhalation).For some substances, the labelling of the strength of identical inhalation products may differ between countries.  In some countries, metered dose (measured as the amount of substance released from the inhaler with the mouthpiece removed) is used while in other countries delivered dose (measured as the amount of substance released from the inhaler with the mouthpiece in place) is used in the labelling.  Delivered dose will usually be lower than metered dose.  This is important to take into considerations when linking DDD information to the products in the different countries.The DDDs for inhalation aerosol and inhalation powder of the same substance are in most cases given the same DDD value.  The DDDs for inhalation solutions are, however, different from these and much higher, partly because less amount of the active ingredient will reach the target organ, and partly because this dosage form often is used in more severe asthma.",R03AL06,olodaterol and tiotropium bromide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03A,"ADRENERGICS, INHALANTS",R03AL,Adrenergics in combination with anticholinergics incl. triple combinations with corticosteroids,"It is complicated to decide DDDs for the different dosage forms and even the different inhalation devices of the same dosage form. It has been shown that certain inhalation devices give a better deposition of the active ingredient in the lungs.  This gives a better clinical effect, and therefore the active ingredients can be used in lower dosages.  It has been decided not to take this aspect into consideration when assigning DDDs in this group, since the picture is very complex and satisfactory comparative documentation is not always available.  Accordingly, only one DDD is assigned for one dosage form of a substance (e.g. powder inhalation).For some substances, the labelling of the strength of identical inhalation products may differ between countries.  In some countries, metered dose (measured as the amount of substance released from the inhaler with the mouthpiece removed) is used while in other countries delivered dose (measured as the amount of substance released from the inhaler with the mouthpiece in place) is used in the labelling.  Delivered dose will usually be lower than metered dose.  This is important to take into considerations when linking DDD information to the products in the different countries.The DDDs for inhalation aerosol and inhalation powder of the same substance are in most cases given the same DDD value.  The DDDs for inhalation solutions are, however, different from these and much higher, partly because less amount of the active ingredient will reach the target organ, and partly because this dosage form often is used in more severe asthma.",R03AL07,formoterol and glycopyrronium bromide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03A,"ADRENERGICS, INHALANTS",R03AL,Adrenergics in combination with anticholinergics incl. triple combinations with corticosteroids,"It is complicated to decide DDDs for the different dosage forms and even the different inhalation devices of the same dosage form. It has been shown that certain inhalation devices give a better deposition of the active ingredient in the lungs.  This gives a better clinical effect, and therefore the active ingredients can be used in lower dosages.  It has been decided not to take this aspect into consideration when assigning DDDs in this group, since the picture is very complex and satisfactory comparative documentation is not always available.  Accordingly, only one DDD is assigned for one dosage form of a substance (e.g. powder inhalation).For some substances, the labelling of the strength of identical inhalation products may differ between countries.  In some countries, metered dose (measured as the amount of substance released from the inhaler with the mouthpiece removed) is used while in other countries delivered dose (measured as the amount of substance released from the inhaler with the mouthpiece in place) is used in the labelling.  Delivered dose will usually be lower than metered dose.  This is important to take into considerations when linking DDD information to the products in the different countries.The DDDs for inhalation aerosol and inhalation powder of the same substance are in most cases given the same DDD value.  The DDDs for inhalation solutions are, however, different from these and much higher, partly because less amount of the active ingredient will reach the target organ, and partly because this dosage form often is used in more severe asthma.",R03AL08,"vilanterol, umeclidinium bromide and fluticasone furoate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03A,"ADRENERGICS, INHALANTS",R03AL,Adrenergics in combination with anticholinergics incl. triple combinations with corticosteroids,"It is complicated to decide DDDs for the different dosage forms and even the different inhalation devices of the same dosage form. It has been shown that certain inhalation devices give a better deposition of the active ingredient in the lungs.  This gives a better clinical effect, and therefore the active ingredients can be used in lower dosages.  It has been decided not to take this aspect into consideration when assigning DDDs in this group, since the picture is very complex and satisfactory comparative documentation is not always available.  Accordingly, only one DDD is assigned for one dosage form of a substance (e.g. powder inhalation).For some substances, the labelling of the strength of identical inhalation products may differ between countries.  In some countries, metered dose (measured as the amount of substance released from the inhaler with the mouthpiece removed) is used while in other countries delivered dose (measured as the amount of substance released from the inhaler with the mouthpiece in place) is used in the labelling.  Delivered dose will usually be lower than metered dose.  This is important to take into considerations when linking DDD information to the products in the different countries.The DDDs for inhalation aerosol and inhalation powder of the same substance are in most cases given the same DDD value.  The DDDs for inhalation solutions are, however, different from these and much higher, partly because less amount of the active ingredient will reach the target organ, and partly because this dosage form often is used in more severe asthma.",R03AL09,"formoterol, glycopyrronium bromide and beclometasone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03A,"ADRENERGICS, INHALANTS",R03AL,Adrenergics in combination with anticholinergics incl. triple combinations with corticosteroids,"It is complicated to decide DDDs for the different dosage forms and even the different inhalation devices of the same dosage form. It has been shown that certain inhalation devices give a better deposition of the active ingredient in the lungs.  This gives a better clinical effect, and therefore the active ingredients can be used in lower dosages.  It has been decided not to take this aspect into consideration when assigning DDDs in this group, since the picture is very complex and satisfactory comparative documentation is not always available.  Accordingly, only one DDD is assigned for one dosage form of a substance (e.g. powder inhalation).For some substances, the labelling of the strength of identical inhalation products may differ between countries.  In some countries, metered dose (measured as the amount of substance released from the inhaler with the mouthpiece removed) is used while in other countries delivered dose (measured as the amount of substance released from the inhaler with the mouthpiece in place) is used in the labelling.  Delivered dose will usually be lower than metered dose.  This is important to take into considerations when linking DDD information to the products in the different countries.The DDDs for inhalation aerosol and inhalation powder of the same substance are in most cases given the same DDD value.  The DDDs for inhalation solutions are, however, different from these and much higher, partly because less amount of the active ingredient will reach the target organ, and partly because this dosage form often is used in more severe asthma.",R03AL10,formoterol and tiotropium bromide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03A,"ADRENERGICS, INHALANTS",R03AL,Adrenergics in combination with anticholinergics incl. triple combinations with corticosteroids,"It is complicated to decide DDDs for the different dosage forms and even the different inhalation devices of the same dosage form. It has been shown that certain inhalation devices give a better deposition of the active ingredient in the lungs.  This gives a better clinical effect, and therefore the active ingredients can be used in lower dosages.  It has been decided not to take this aspect into consideration when assigning DDDs in this group, since the picture is very complex and satisfactory comparative documentation is not always available.  Accordingly, only one DDD is assigned for one dosage form of a substance (e.g. powder inhalation).For some substances, the labelling of the strength of identical inhalation products may differ between countries.  In some countries, metered dose (measured as the amount of substance released from the inhaler with the mouthpiece removed) is used while in other countries delivered dose (measured as the amount of substance released from the inhaler with the mouthpiece in place) is used in the labelling.  Delivered dose will usually be lower than metered dose.  This is important to take into considerations when linking DDD information to the products in the different countries.The DDDs for inhalation aerosol and inhalation powder of the same substance are in most cases given the same DDD value.  The DDDs for inhalation solutions are, however, different from these and much higher, partly because less amount of the active ingredient will reach the target organ, and partly because this dosage form often is used in more severe asthma.",R03AL11,"formoterol, glycopyrronium bromide and budesonide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03A,"ADRENERGICS, INHALANTS",R03AL,Adrenergics in combination with anticholinergics incl. triple combinations with corticosteroids,"It is complicated to decide DDDs for the different dosage forms and even the different inhalation devices of the same dosage form. It has been shown that certain inhalation devices give a better deposition of the active ingredient in the lungs.  This gives a better clinical effect, and therefore the active ingredients can be used in lower dosages.  It has been decided not to take this aspect into consideration when assigning DDDs in this group, since the picture is very complex and satisfactory comparative documentation is not always available.  Accordingly, only one DDD is assigned for one dosage form of a substance (e.g. powder inhalation).For some substances, the labelling of the strength of identical inhalation products may differ between countries.  In some countries, metered dose (measured as the amount of substance released from the inhaler with the mouthpiece removed) is used while in other countries delivered dose (measured as the amount of substance released from the inhaler with the mouthpiece in place) is used in the labelling.  Delivered dose will usually be lower than metered dose.  This is important to take into considerations when linking DDD information to the products in the different countries.The DDDs for inhalation aerosol and inhalation powder of the same substance are in most cases given the same DDD value.  The DDDs for inhalation solutions are, however, different from these and much higher, partly because less amount of the active ingredient will reach the target organ, and partly because this dosage form often is used in more severe asthma.",R03AL12,"indacaterol, glycopyrronium bromide and mometasone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03B,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",R03BA,Glucocorticoids,See comment under R03A. The DDDs are based on the starting dose in moderate to severe asthma.,R03BA01,beclometasone,NA,0.8,0.8,1.5,NA,NA,NA,NA,NA,mg,mg,mg,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03B,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",R03BA,Glucocorticoids,See comment under R03A. The DDDs are based on the starting dose in moderate to severe asthma.,R03BA02,budesonide,NA,0.8,0.8,1.5,NA,NA,NA,NA,NA,mg,mg,mg,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03B,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",R03BA,Glucocorticoids,See comment under R03A. The DDDs are based on the starting dose in moderate to severe asthma.,R03BA03,flunisolide,NA,1,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03B,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",R03BA,Glucocorticoids,See comment under R03A. The DDDs are based on the starting dose in moderate to severe asthma.,R03BA04,betamethasone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03B,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",R03BA,Glucocorticoids,See comment under R03A. The DDDs are based on the starting dose in moderate to severe asthma.,R03BA05,fluticasone,NA,0.6,0.6,1.5,NA,NA,NA,NA,NA,mg,mg,mg,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03B,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",R03BA,Glucocorticoids,See comment under R03A. The DDDs are based on the starting dose in moderate to severe asthma.,R03BA06,triamcinolone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03B,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",R03BA,Glucocorticoids,See comment under R03A. The DDDs are based on the starting dose in moderate to severe asthma.,R03BA07,mometasone,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03B,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",R03BA,Glucocorticoids,See comment under R03A. The DDDs are based on the starting dose in moderate to severe asthma.,R03BA08,ciclesonide,NA,0.16,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03B,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",R03BA,Glucocorticoids,See comment under R03A. The DDDs are based on the starting dose in moderate to severe asthma.,R03BA09,fluticasone furoate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03B,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",R03BB,Anticholinergics,"See comment under R03A. The DDDs are based on the maintenance treatment of asthma.The DDDs for tiotropium bromide and umeclidinium bromide are based on treatment of COPD (Chronic Obstructive Pulmonary Disease).The DDD for tiotropium bromide inhalation powder is based on tiotropium, delivered dose.The DDD for aclidinium bromide inhalation powder is based on aclidinium, delivered dose.The DDD for glycopyrronium bromide inhalation powder is based on glycopyrronium, delivered dose.The DDD for umeclidinium bromide inhalation powder is based on umeclidinium, delivered dose.",R03BB01,ipratropium bromide,NA,0.12,0.12,0.3,NA,NA,NA,NA,NA,mg,mg,mg,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03B,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",R03BB,Anticholinergics,"See comment under R03A. The DDDs are based on the maintenance treatment of asthma.The DDDs for tiotropium bromide and umeclidinium bromide are based on treatment of COPD (Chronic Obstructive Pulmonary Disease).The DDD for tiotropium bromide inhalation powder is based on tiotropium, delivered dose.The DDD for aclidinium bromide inhalation powder is based on aclidinium, delivered dose.The DDD for glycopyrronium bromide inhalation powder is based on glycopyrronium, delivered dose.The DDD for umeclidinium bromide inhalation powder is based on umeclidinium, delivered dose.",R03BB02,oxitropium bromide,NA,0.6,NA,4,NA,NA,NA,NA,NA,mg,NA,mg,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03B,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",R03BB,Anticholinergics,"See comment under R03A. The DDDs are based on the maintenance treatment of asthma.The DDDs for tiotropium bromide and umeclidinium bromide are based on treatment of COPD (Chronic Obstructive Pulmonary Disease).The DDD for tiotropium bromide inhalation powder is based on tiotropium, delivered dose.The DDD for aclidinium bromide inhalation powder is based on aclidinium, delivered dose.The DDD for glycopyrronium bromide inhalation powder is based on glycopyrronium, delivered dose.The DDD for umeclidinium bromide inhalation powder is based on umeclidinium, delivered dose.",R03BB03,stramoni preparations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03B,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",R03BB,Anticholinergics,"See comment under R03A. The DDDs are based on the maintenance treatment of asthma.The DDDs for tiotropium bromide and umeclidinium bromide are based on treatment of COPD (Chronic Obstructive Pulmonary Disease).The DDD for tiotropium bromide inhalation powder is based on tiotropium, delivered dose.The DDD for aclidinium bromide inhalation powder is based on aclidinium, delivered dose.The DDD for glycopyrronium bromide inhalation powder is based on glycopyrronium, delivered dose.The DDD for umeclidinium bromide inhalation powder is based on umeclidinium, delivered dose.",R03BB04,tiotropium bromide,"Expressed as tiotropium, delivered dose",NA,10,NA,NA,NA,NA,NA,NA,NA,mcg,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03B,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",R03BB,Anticholinergics,"See comment under R03A. The DDDs are based on the maintenance treatment of asthma.The DDDs for tiotropium bromide and umeclidinium bromide are based on treatment of COPD (Chronic Obstructive Pulmonary Disease).The DDD for tiotropium bromide inhalation powder is based on tiotropium, delivered dose.The DDD for aclidinium bromide inhalation powder is based on aclidinium, delivered dose.The DDD for glycopyrronium bromide inhalation powder is based on glycopyrronium, delivered dose.The DDD for umeclidinium bromide inhalation powder is based on umeclidinium, delivered dose.",R03BB04,tiotropium bromide,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,mcg,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03B,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",R03BB,Anticholinergics,"See comment under R03A. The DDDs are based on the maintenance treatment of asthma.The DDDs for tiotropium bromide and umeclidinium bromide are based on treatment of COPD (Chronic Obstructive Pulmonary Disease).The DDD for tiotropium bromide inhalation powder is based on tiotropium, delivered dose.The DDD for aclidinium bromide inhalation powder is based on aclidinium, delivered dose.The DDD for glycopyrronium bromide inhalation powder is based on glycopyrronium, delivered dose.The DDD for umeclidinium bromide inhalation powder is based on umeclidinium, delivered dose.",R03BB05,aclidinium bromide,"Expressed as aclidinium, delivered dose",NA,0.644,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03B,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",R03BB,Anticholinergics,"See comment under R03A. The DDDs are based on the maintenance treatment of asthma.The DDDs for tiotropium bromide and umeclidinium bromide are based on treatment of COPD (Chronic Obstructive Pulmonary Disease).The DDD for tiotropium bromide inhalation powder is based on tiotropium, delivered dose.The DDD for aclidinium bromide inhalation powder is based on aclidinium, delivered dose.The DDD for glycopyrronium bromide inhalation powder is based on glycopyrronium, delivered dose.The DDD for umeclidinium bromide inhalation powder is based on umeclidinium, delivered dose.",R03BB06,glycopyrronium bromide,"Expressed as glycopyrronium, delivered dose",NA,44,NA,NA,NA,NA,NA,NA,NA,mcg,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03B,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",R03BB,Anticholinergics,"See comment under R03A. The DDDs are based on the maintenance treatment of asthma.The DDDs for tiotropium bromide and umeclidinium bromide are based on treatment of COPD (Chronic Obstructive Pulmonary Disease).The DDD for tiotropium bromide inhalation powder is based on tiotropium, delivered dose.The DDD for aclidinium bromide inhalation powder is based on aclidinium, delivered dose.The DDD for glycopyrronium bromide inhalation powder is based on glycopyrronium, delivered dose.The DDD for umeclidinium bromide inhalation powder is based on umeclidinium, delivered dose.",R03BB07,umeclidinium bromide,"Expressed as umeclidinium, delivered dose",NA,55,NA,NA,NA,NA,NA,NA,NA,mcg,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03B,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",R03BB,Anticholinergics,"See comment under R03A. The DDDs are based on the maintenance treatment of asthma.The DDDs for tiotropium bromide and umeclidinium bromide are based on treatment of COPD (Chronic Obstructive Pulmonary Disease).The DDD for tiotropium bromide inhalation powder is based on tiotropium, delivered dose.The DDD for aclidinium bromide inhalation powder is based on aclidinium, delivered dose.The DDD for glycopyrronium bromide inhalation powder is based on glycopyrronium, delivered dose.The DDD for umeclidinium bromide inhalation powder is based on umeclidinium, delivered dose.",R03BB08,revefenacin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03B,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",R03BB,Anticholinergics,"See comment under R03A. The DDDs are based on the maintenance treatment of asthma.The DDDs for tiotropium bromide and umeclidinium bromide are based on treatment of COPD (Chronic Obstructive Pulmonary Disease).The DDD for tiotropium bromide inhalation powder is based on tiotropium, delivered dose.The DDD for aclidinium bromide inhalation powder is based on aclidinium, delivered dose.The DDD for glycopyrronium bromide inhalation powder is based on glycopyrronium, delivered dose.The DDD for umeclidinium bromide inhalation powder is based on umeclidinium, delivered dose.",R03BB54,"tiotropium bromide, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03B,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",R03BC,"Antiallergic agents, excl. corticosteroids","See comment under R03A. The DDDs are based on the prophylaxis of asthma.DDD for inhalation aerosol and inhalation powder differ in this group, due to differences in dosage recommendations for these dosage forms.",R03BC01,cromoglicic acid,NA,40,80,80,NA,NA,NA,NA,NA,mg,mg,mg,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03B,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",R03BC,"Antiallergic agents, excl. corticosteroids","See comment under R03A. The DDDs are based on the prophylaxis of asthma.DDD for inhalation aerosol and inhalation powder differ in this group, due to differences in dosage recommendations for these dosage forms.",R03BC03,nedocromil,NA,8,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03B,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",R03BX,"Other drugs for obstructive airway diseases, inhalants",See comment under R03A.,R03BX01,fenspiride,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03C,ADRENERGICS FOR SYSTEMIC USE,R03CA,Alpha- and beta-adrenoreceptor agonists,NA,R03CA02,ephedrine,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03C,ADRENERGICS FOR SYSTEMIC USE,R03CB,Non-selective beta-adrenoreceptor agonists,NA,R03CB01,isoprenaline,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03C,ADRENERGICS FOR SYSTEMIC USE,R03CB,Non-selective beta-adrenoreceptor agonists,NA,R03CB02,methoxyphenamine,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,g,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03C,ADRENERGICS FOR SYSTEMIC USE,R03CB,Non-selective beta-adrenoreceptor agonists,NA,R03CB03,orciprenaline,NA,NA,NA,NA,NA,NA,60,60,NA,NA,NA,NA,NA,NA,mg,mg,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03C,ADRENERGICS FOR SYSTEMIC USE,R03CB,Non-selective beta-adrenoreceptor agonists,NA,R03CB51,"isoprenaline, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03C,ADRENERGICS FOR SYSTEMIC USE,R03CB,Non-selective beta-adrenoreceptor agonists,NA,R03CB53,"orciprenaline, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03C,ADRENERGICS FOR SYSTEMIC USE,R03CC,Selective beta-2-adrenoreceptor agonists,NA,R03CC02,salbutamol,NA,NA,NA,NA,NA,NA,12,12,NA,NA,NA,NA,NA,NA,mg,mg,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03C,ADRENERGICS FOR SYSTEMIC USE,R03CC,Selective beta-2-adrenoreceptor agonists,NA,R03CC03,terbutaline,NA,NA,NA,NA,NA,NA,15,15,NA,NA,NA,NA,NA,NA,mg,mg,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03C,ADRENERGICS FOR SYSTEMIC USE,R03CC,Selective beta-2-adrenoreceptor agonists,NA,R03CC04,fenoterol,NA,NA,NA,NA,NA,NA,10,NA,10,NA,NA,NA,NA,NA,mg,NA,mg
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03C,ADRENERGICS FOR SYSTEMIC USE,R03CC,Selective beta-2-adrenoreceptor agonists,NA,R03CC05,hexoprenaline,NA,NA,NA,NA,NA,NA,1.5,1.5,NA,NA,NA,NA,NA,NA,mg,mg,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03C,ADRENERGICS FOR SYSTEMIC USE,R03CC,Selective beta-2-adrenoreceptor agonists,NA,R03CC06,isoetarine,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03C,ADRENERGICS FOR SYSTEMIC USE,R03CC,Selective beta-2-adrenoreceptor agonists,NA,R03CC07,pirbuterol,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03C,ADRENERGICS FOR SYSTEMIC USE,R03CC,Selective beta-2-adrenoreceptor agonists,NA,R03CC08,procaterol,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03C,ADRENERGICS FOR SYSTEMIC USE,R03CC,Selective beta-2-adrenoreceptor agonists,NA,R03CC09,tretoquinol,NA,NA,NA,NA,NA,NA,9,0.2,NA,NA,NA,NA,NA,NA,mg,mg,NA
