atc_level_01_code,atc_level_01_name,atc_level_02_code,atc_level_02_name,atc_level_03_code,atc_level_03_name,atc_level_04_code,atc_level_04_name,atc_level_04_note,atc_level_05_code,atc_level_05_name,atc_level_05_note,DDD_lamella,DDD_O,DDD_ointment,DDD_P,unit_lamella,unit_O,unit_ointment,unit_P
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01E,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,S01ED,Beta blocking agents,"DDDs have been assigned for antiglaucoma preparations only. The DDDs are based on single dose (or single package) and administration frequencies.  A single dose is defined as two eye drops (one in each eye) corresponding to 0.1 ml.  For eye drops administered once daily the DDD is 0.1 ml, for eye drops administered twice daily the DDD is 0.2 ml, etc. For single use packages one dose is the volume of one package.  This also applies for combinations.  In eye ointments one dose corresponds to about 10 mm (20 mg) per eye thus corresponding to 40 mg for both eyes.",S01ED55,"carteolol, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01E,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,S01EE,Prostaglandin analogues,"DDDs have been assigned for antiglaucoma preparations only. The DDDs are based on single dose (or single package) and administration frequencies.  A single dose is defined as two eye drops (one in each eye) corresponding to 0.1 ml.  For eye drops administered once daily the DDD is 0.1 ml, for eye drops administered twice daily the DDD is 0.2 ml, etc. For single use packages one dose is the volume of one package.  This also applies for combinations.  In eye ointments one dose corresponds to about 10 mm (20 mg) per eye thus corresponding to 40 mg for both eyes.",S01EE01,latanoprost,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01E,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,S01EE,Prostaglandin analogues,"DDDs have been assigned for antiglaucoma preparations only. The DDDs are based on single dose (or single package) and administration frequencies.  A single dose is defined as two eye drops (one in each eye) corresponding to 0.1 ml.  For eye drops administered once daily the DDD is 0.1 ml, for eye drops administered twice daily the DDD is 0.2 ml, etc. For single use packages one dose is the volume of one package.  This also applies for combinations.  In eye ointments one dose corresponds to about 10 mm (20 mg) per eye thus corresponding to 40 mg for both eyes.",S01EE02,unoprostone,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01E,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,S01EE,Prostaglandin analogues,"DDDs have been assigned for antiglaucoma preparations only. The DDDs are based on single dose (or single package) and administration frequencies.  A single dose is defined as two eye drops (one in each eye) corresponding to 0.1 ml.  For eye drops administered once daily the DDD is 0.1 ml, for eye drops administered twice daily the DDD is 0.2 ml, etc. For single use packages one dose is the volume of one package.  This also applies for combinations.  In eye ointments one dose corresponds to about 10 mm (20 mg) per eye thus corresponding to 40 mg for both eyes.",S01EE03,bimatoprost,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01E,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,S01EE,Prostaglandin analogues,"DDDs have been assigned for antiglaucoma preparations only. The DDDs are based on single dose (or single package) and administration frequencies.  A single dose is defined as two eye drops (one in each eye) corresponding to 0.1 ml.  For eye drops administered once daily the DDD is 0.1 ml, for eye drops administered twice daily the DDD is 0.2 ml, etc. For single use packages one dose is the volume of one package.  This also applies for combinations.  In eye ointments one dose corresponds to about 10 mm (20 mg) per eye thus corresponding to 40 mg for both eyes.",S01EE04,travoprost,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01E,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,S01EE,Prostaglandin analogues,"DDDs have been assigned for antiglaucoma preparations only. The DDDs are based on single dose (or single package) and administration frequencies.  A single dose is defined as two eye drops (one in each eye) corresponding to 0.1 ml.  For eye drops administered once daily the DDD is 0.1 ml, for eye drops administered twice daily the DDD is 0.2 ml, etc. For single use packages one dose is the volume of one package.  This also applies for combinations.  In eye ointments one dose corresponds to about 10 mm (20 mg) per eye thus corresponding to 40 mg for both eyes.",S01EE05,tafluprost,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01E,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,S01EE,Prostaglandin analogues,"DDDs have been assigned for antiglaucoma preparations only. The DDDs are based on single dose (or single package) and administration frequencies.  A single dose is defined as two eye drops (one in each eye) corresponding to 0.1 ml.  For eye drops administered once daily the DDD is 0.1 ml, for eye drops administered twice daily the DDD is 0.2 ml, etc. For single use packages one dose is the volume of one package.  This also applies for combinations.  In eye ointments one dose corresponds to about 10 mm (20 mg) per eye thus corresponding to 40 mg for both eyes.",S01EE06,latanoprostene bunod,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01E,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,S01EE,Prostaglandin analogues,"DDDs have been assigned for antiglaucoma preparations only. The DDDs are based on single dose (or single package) and administration frequencies.  A single dose is defined as two eye drops (one in each eye) corresponding to 0.1 ml.  For eye drops administered once daily the DDD is 0.1 ml, for eye drops administered twice daily the DDD is 0.2 ml, etc. For single use packages one dose is the volume of one package.  This also applies for combinations.  In eye ointments one dose corresponds to about 10 mm (20 mg) per eye thus corresponding to 40 mg for both eyes.",S01EE51,latanoprost and netarsudil,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01E,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,S01EX,Other antiglaucoma preparations,"DDDs have been assigned for antiglaucoma preparations only. The DDDs are based on single dose (or single package) and administration frequencies.  A single dose is defined as two eye drops (one in each eye) corresponding to 0.1 ml.  For eye drops administered once daily the DDD is 0.1 ml, for eye drops administered twice daily the DDD is 0.2 ml, etc. For single use packages one dose is the volume of one package.  This also applies for combinations.  In eye ointments one dose corresponds to about 10 mm (20 mg) per eye thus corresponding to 40 mg for both eyes.",S01EX01,guanethidine,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01E,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,S01EX,Other antiglaucoma preparations,"DDDs have been assigned for antiglaucoma preparations only. The DDDs are based on single dose (or single package) and administration frequencies.  A single dose is defined as two eye drops (one in each eye) corresponding to 0.1 ml.  For eye drops administered once daily the DDD is 0.1 ml, for eye drops administered twice daily the DDD is 0.2 ml, etc. For single use packages one dose is the volume of one package.  This also applies for combinations.  In eye ointments one dose corresponds to about 10 mm (20 mg) per eye thus corresponding to 40 mg for both eyes.",S01EX02,dapiprazole,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01E,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,S01EX,Other antiglaucoma preparations,"DDDs have been assigned for antiglaucoma preparations only. The DDDs are based on single dose (or single package) and administration frequencies.  A single dose is defined as two eye drops (one in each eye) corresponding to 0.1 ml.  For eye drops administered once daily the DDD is 0.1 ml, for eye drops administered twice daily the DDD is 0.2 ml, etc. For single use packages one dose is the volume of one package.  This also applies for combinations.  In eye ointments one dose corresponds to about 10 mm (20 mg) per eye thus corresponding to 40 mg for both eyes.",S01EX05,netarsudil,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01E,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,S01EX,Other antiglaucoma preparations,"DDDs have been assigned for antiglaucoma preparations only. The DDDs are based on single dose (or single package) and administration frequencies.  A single dose is defined as two eye drops (one in each eye) corresponding to 0.1 ml.  For eye drops administered once daily the DDD is 0.1 ml, for eye drops administered twice daily the DDD is 0.2 ml, etc. For single use packages one dose is the volume of one package.  This also applies for combinations.  In eye ointments one dose corresponds to about 10 mm (20 mg) per eye thus corresponding to 40 mg for both eyes.",S01EX06,omidenepag,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01E,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,S01EX,Other antiglaucoma preparations,"DDDs have been assigned for antiglaucoma preparations only. The DDDs are based on single dose (or single package) and administration frequencies.  A single dose is defined as two eye drops (one in each eye) corresponding to 0.1 ml.  For eye drops administered once daily the DDD is 0.1 ml, for eye drops administered twice daily the DDD is 0.2 ml, etc. For single use packages one dose is the volume of one package.  This also applies for combinations.  In eye ointments one dose corresponds to about 10 mm (20 mg) per eye thus corresponding to 40 mg for both eyes.",S01EX07,ripasudil,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01F,MYDRIATICS AND CYCLOPLEGICS,S01FA,Anticholinergics,DDDs have been assigned for antiglaucoma preparations only.,S01FA01,atropine,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01F,MYDRIATICS AND CYCLOPLEGICS,S01FA,Anticholinergics,DDDs have been assigned for antiglaucoma preparations only.,S01FA02,scopolamine,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01F,MYDRIATICS AND CYCLOPLEGICS,S01FA,Anticholinergics,DDDs have been assigned for antiglaucoma preparations only.,S01FA03,methylscopolamine,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01F,MYDRIATICS AND CYCLOPLEGICS,S01FA,Anticholinergics,DDDs have been assigned for antiglaucoma preparations only.,S01FA04,cyclopentolate,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01F,MYDRIATICS AND CYCLOPLEGICS,S01FA,Anticholinergics,DDDs have been assigned for antiglaucoma preparations only.,S01FA05,homatropine,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01F,MYDRIATICS AND CYCLOPLEGICS,S01FA,Anticholinergics,DDDs have been assigned for antiglaucoma preparations only.,S01FA06,tropicamide,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01F,MYDRIATICS AND CYCLOPLEGICS,S01FA,Anticholinergics,DDDs have been assigned for antiglaucoma preparations only.,S01FA54,"cyclopentolate, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01F,MYDRIATICS AND CYCLOPLEGICS,S01FA,Anticholinergics,DDDs have been assigned for antiglaucoma preparations only.,S01FA56,"tropicamide, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01F,MYDRIATICS AND CYCLOPLEGICS,S01FB,Sympathomimetics excl. antiglaucoma preparations,DDDs have been assigned for antiglaucoma preparations only.,S01FB01,phenylephrine,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01F,MYDRIATICS AND CYCLOPLEGICS,S01FB,Sympathomimetics excl. antiglaucoma preparations,DDDs have been assigned for antiglaucoma preparations only.,S01FB02,ephedrine,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01F,MYDRIATICS AND CYCLOPLEGICS,S01FB,Sympathomimetics excl. antiglaucoma preparations,DDDs have been assigned for antiglaucoma preparations only.,S01FB03,ibopamine,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01F,MYDRIATICS AND CYCLOPLEGICS,S01FB,Sympathomimetics excl. antiglaucoma preparations,DDDs have been assigned for antiglaucoma preparations only.,S01FB51,phenylephrine and ketorolac,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01G,DECONGESTANTS AND ANTIALLERGICS,S01GA,Sympathomimetics used as decongestants,DDDs have been assigned for antiglaucoma preparations only.,S01GA01,naphazoline,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01G,DECONGESTANTS AND ANTIALLERGICS,S01GA,Sympathomimetics used as decongestants,DDDs have been assigned for antiglaucoma preparations only.,S01GA02,tetryzoline,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01G,DECONGESTANTS AND ANTIALLERGICS,S01GA,Sympathomimetics used as decongestants,DDDs have been assigned for antiglaucoma preparations only.,S01GA03,xylometazoline,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01G,DECONGESTANTS AND ANTIALLERGICS,S01GA,Sympathomimetics used as decongestants,DDDs have been assigned for antiglaucoma preparations only.,S01GA04,oxymetazoline,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01G,DECONGESTANTS AND ANTIALLERGICS,S01GA,Sympathomimetics used as decongestants,DDDs have been assigned for antiglaucoma preparations only.,S01GA05,phenylephrine,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01G,DECONGESTANTS AND ANTIALLERGICS,S01GA,Sympathomimetics used as decongestants,DDDs have been assigned for antiglaucoma preparations only.,S01GA06,oxedrine,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01G,DECONGESTANTS AND ANTIALLERGICS,S01GA,Sympathomimetics used as decongestants,DDDs have been assigned for antiglaucoma preparations only.,S01GA07,brimonidine,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01G,DECONGESTANTS AND ANTIALLERGICS,S01GA,Sympathomimetics used as decongestants,DDDs have been assigned for antiglaucoma preparations only.,S01GA51,"naphazoline, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01G,DECONGESTANTS AND ANTIALLERGICS,S01GA,Sympathomimetics used as decongestants,DDDs have been assigned for antiglaucoma preparations only.,S01GA52,"tetryzoline, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01G,DECONGESTANTS AND ANTIALLERGICS,S01GA,Sympathomimetics used as decongestants,DDDs have been assigned for antiglaucoma preparations only.,S01GA53,"xylometazoline, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01G,DECONGESTANTS AND ANTIALLERGICS,S01GA,Sympathomimetics used as decongestants,DDDs have been assigned for antiglaucoma preparations only.,S01GA55,"phenylephrine, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01G,DECONGESTANTS AND ANTIALLERGICS,S01GA,Sympathomimetics used as decongestants,DDDs have been assigned for antiglaucoma preparations only.,S01GA56,"oxedrine, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01G,DECONGESTANTS AND ANTIALLERGICS,S01GX,Other antiallergics,DDDs have been assigned for antiglaucoma preparations only.,S01GX01,cromoglicic acid,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01G,DECONGESTANTS AND ANTIALLERGICS,S01GX,Other antiallergics,DDDs have been assigned for antiglaucoma preparations only.,S01GX02,levocabastine,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01G,DECONGESTANTS AND ANTIALLERGICS,S01GX,Other antiallergics,DDDs have been assigned for antiglaucoma preparations only.,S01GX03,spaglumic acid,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01G,DECONGESTANTS AND ANTIALLERGICS,S01GX,Other antiallergics,DDDs have been assigned for antiglaucoma preparations only.,S01GX04,nedocromil,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01G,DECONGESTANTS AND ANTIALLERGICS,S01GX,Other antiallergics,DDDs have been assigned for antiglaucoma preparations only.,S01GX05,lodoxamide,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01G,DECONGESTANTS AND ANTIALLERGICS,S01GX,Other antiallergics,DDDs have been assigned for antiglaucoma preparations only.,S01GX06,emedastine,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01G,DECONGESTANTS AND ANTIALLERGICS,S01GX,Other antiallergics,DDDs have been assigned for antiglaucoma preparations only.,S01GX07,azelastine,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01G,DECONGESTANTS AND ANTIALLERGICS,S01GX,Other antiallergics,DDDs have been assigned for antiglaucoma preparations only.,S01GX08,ketotifen,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01G,DECONGESTANTS AND ANTIALLERGICS,S01GX,Other antiallergics,DDDs have been assigned for antiglaucoma preparations only.,S01GX09,olopatadine,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01G,DECONGESTANTS AND ANTIALLERGICS,S01GX,Other antiallergics,DDDs have been assigned for antiglaucoma preparations only.,S01GX10,epinastine,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01G,DECONGESTANTS AND ANTIALLERGICS,S01GX,Other antiallergics,DDDs have been assigned for antiglaucoma preparations only.,S01GX11,alcaftadine,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01G,DECONGESTANTS AND ANTIALLERGICS,S01GX,Other antiallergics,DDDs have been assigned for antiglaucoma preparations only.,S01GX12,cetirizine,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01G,DECONGESTANTS AND ANTIALLERGICS,S01GX,Other antiallergics,DDDs have been assigned for antiglaucoma preparations only.,S01GX13,bilastine,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01G,DECONGESTANTS AND ANTIALLERGICS,S01GX,Other antiallergics,DDDs have been assigned for antiglaucoma preparations only.,S01GX51,"cromoglicic acid, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01H,LOCAL ANESTHETICS,S01HA,Local anesthetics,DDDs have been assigned for antiglaucoma preparations only.,S01HA01,cocaine,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01H,LOCAL ANESTHETICS,S01HA,Local anesthetics,DDDs have been assigned for antiglaucoma preparations only.,S01HA02,oxybuprocaine,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01H,LOCAL ANESTHETICS,S01HA,Local anesthetics,DDDs have been assigned for antiglaucoma preparations only.,S01HA03,tetracaine,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01H,LOCAL ANESTHETICS,S01HA,Local anesthetics,DDDs have been assigned for antiglaucoma preparations only.,S01HA04,proxymetacaine,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01H,LOCAL ANESTHETICS,S01HA,Local anesthetics,DDDs have been assigned for antiglaucoma preparations only.,S01HA05,procaine,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01H,LOCAL ANESTHETICS,S01HA,Local anesthetics,DDDs have been assigned for antiglaucoma preparations only.,S01HA06,cinchocaine,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01H,LOCAL ANESTHETICS,S01HA,Local anesthetics,DDDs have been assigned for antiglaucoma preparations only.,S01HA07,lidocaine,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01H,LOCAL ANESTHETICS,S01HA,Local anesthetics,DDDs have been assigned for antiglaucoma preparations only.,S01HA08,chloroprocaine,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01H,LOCAL ANESTHETICS,S01HA,Local anesthetics,DDDs have been assigned for antiglaucoma preparations only.,S01HA30,combinations,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01J,DIAGNOSTIC AGENTS,S01JA,Colouring agents,DDDs have been assigned for antiglaucoma preparations only.,S01JA01,fluorescein,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01J,DIAGNOSTIC AGENTS,S01JA,Colouring agents,DDDs have been assigned for antiglaucoma preparations only.,S01JA02,rose bengal sodium,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01J,DIAGNOSTIC AGENTS,S01JA,Colouring agents,DDDs have been assigned for antiglaucoma preparations only.,S01JA51,"fluorescein, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01J,DIAGNOSTIC AGENTS,S01JX,Other ophthalmological diagnostic agents,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01K,SURGICAL AIDS,S01KA,Viscoelastic substances,DDDs have been assigned for antiglaucoma preparations only.,S01KA01,hyaluronic acid,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01K,SURGICAL AIDS,S01KA,Viscoelastic substances,DDDs have been assigned for antiglaucoma preparations only.,S01KA02,hypromellose,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01K,SURGICAL AIDS,S01KA,Viscoelastic substances,DDDs have been assigned for antiglaucoma preparations only.,S01KA51,"hyaluronic acid, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01K,SURGICAL AIDS,S01KX,Other surgical aids,DDDs have been assigned for antiglaucoma preparations only.,S01KX01,chymotrypsin,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01K,SURGICAL AIDS,S01KX,Other surgical aids,DDDs have been assigned for antiglaucoma preparations only.,S01KX02,trypan blue,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01L,OCULAR VASCULAR DISORDER AGENTS,S01LA,Antineovascularisation agents,DDDs have been assigned for antiglaucoma preparations only.,S01LA01,verteporfin,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01L,OCULAR VASCULAR DISORDER AGENTS,S01LA,Antineovascularisation agents,DDDs have been assigned for antiglaucoma preparations only.,S01LA02,anecortave,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01L,OCULAR VASCULAR DISORDER AGENTS,S01LA,Antineovascularisation agents,DDDs have been assigned for antiglaucoma preparations only.,S01LA03,pegaptanib,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01L,OCULAR VASCULAR DISORDER AGENTS,S01LA,Antineovascularisation agents,DDDs have been assigned for antiglaucoma preparations only.,S01LA04,ranibizumab,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01L,OCULAR VASCULAR DISORDER AGENTS,S01LA,Antineovascularisation agents,DDDs have been assigned for antiglaucoma preparations only.,S01LA05,aflibercept,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01L,OCULAR VASCULAR DISORDER AGENTS,S01LA,Antineovascularisation agents,DDDs have been assigned for antiglaucoma preparations only.,S01LA06,brolucizumab,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01L,OCULAR VASCULAR DISORDER AGENTS,S01LA,Antineovascularisation agents,DDDs have been assigned for antiglaucoma preparations only.,S01LA07,abicipar pegol,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01L,OCULAR VASCULAR DISORDER AGENTS,S01LA,Antineovascularisation agents,DDDs have been assigned for antiglaucoma preparations only.,S01LA08,bevacizumab,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01L,OCULAR VASCULAR DISORDER AGENTS,S01LA,Antineovascularisation agents,DDDs have been assigned for antiglaucoma preparations only.,S01LA09,faricimab,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01X,OTHER OPHTHALMOLOGICALS,S01XA,Other ophthalmologicals,DDDs have been assigned for antiglaucoma preparations only.,S01XA01,guaiazulen,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01X,OTHER OPHTHALMOLOGICALS,S01XA,Other ophthalmologicals,DDDs have been assigned for antiglaucoma preparations only.,S01XA02,retinol,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01X,OTHER OPHTHALMOLOGICALS,S01XA,Other ophthalmologicals,DDDs have been assigned for antiglaucoma preparations only.,S01XA03,"sodium chloride, hypertonic",NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01X,OTHER OPHTHALMOLOGICALS,S01XA,Other ophthalmologicals,DDDs have been assigned for antiglaucoma preparations only.,S01XA04,potassium iodide,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01X,OTHER OPHTHALMOLOGICALS,S01XA,Other ophthalmologicals,DDDs have been assigned for antiglaucoma preparations only.,S01XA05,sodium edetate,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01X,OTHER OPHTHALMOLOGICALS,S01XA,Other ophthalmologicals,DDDs have been assigned for antiglaucoma preparations only.,S01XA06,ethylmorphine,NA,NA,NA,NA,NA,NA,NA,NA,NA
